,video,frame,path,number_of_cells,centers_x,centers_y,radius,index_trajectoriessplit,number_of_cells_corrected
3449,E10,187,E10/Frame187.png,2,"[308, 228]","[178, 257]","[80, 81]",,2
3450,E10,188,E10/Frame188.png,2,"[308, 228]","[178, 257]","[80, 81]",,2
3451,E10,189,E10/Frame189.png,2,"[309, 228]","[178, 258]","[80, 81]",,2
3452,E10,190,E10/Frame190.png,2,"[309, 229]","[178, 258]","[81, 81]",,2
3453,E10,191,E10/Frame191.png,2,"[308, 229]","[178, 257]","[81, 81]",,2
3454,E10,192,E10/Frame192.png,2,"[309, 229]","[178, 257]","[81, 80]",,2
3455,E10,193,E10/Frame193.png,2,"[309, 229]","[178, 257]","[81, 80]",,2
3456,E10,194,E10/Frame194.png,2,"[308, 229]","[178, 256]","[81, 80]",,2
3457,E10,195,E10/Frame195.png,2,"[309, 229]","[178, 256]","[81, 80]",,2
3458,E10,196,E10/Frame196.png,2,"[309, 229]","[178, 256]","[81, 80]",,2
3459,E10,197,E10/Frame197.png,2,"[310, 229]","[178, 256]","[81, 80]",,2
3460,E10,198,E10/Frame198.png,2,"[311, 229]","[178, 256]","[81, 81]",,2
3461,E10,199,E10/Frame199.png,2,"[312, 229]","[178, 256]","[80, 81]",,2
3462,E10,200,E10/Frame200.png,2,"[312, 229]","[178, 256]","[80, 81]",,2
3463,E10,201,E10/Frame201.png,2,"[312, 229]","[179, 256]","[80, 81]",,2
3464,E10,202,E10/Frame202.png,2,"[311, 228]","[179, 256]","[80, 81]",,2
3465,E10,203,E10/Frame203.png,2,"[311, 228]","[179, 257]","[81, 80]",,2
3466,E10,204,E10/Frame204.png,2,"[311, 229]","[179, 257]","[80, 80]",,2
3467,E10,205,E10/Frame205.png,2,"[311, 229]","[179, 257]","[80, 80]",,2
3468,E10,206,E10/Frame206.png,2,"[311, 229]","[179, 257]","[80, 80]",,2
3469,E10,207,E10/Frame207.png,2,"[312, 229]","[179, 257]","[80, 81]",,2
3470,E10,208,E10/Frame208.png,2,"[312, 229]","[180, 257]","[80, 81]",,2
3471,E10,209,E10/Frame209.png,2,"[312, 228]","[180, 257]","[80, 81]",,2
3472,E10,210,E10/Frame210.png,2,"[312, 228]","[180, 257]","[80, 81]",,2
3473,E10,211,E10/Frame211.png,2,"[312, 228]","[181, 257]","[80, 81]",,2
3474,E10,212,E10/Frame212.png,2,"[311, 228]","[180, 257]","[80, 80]",,2
3475,E10,213,E10/Frame213.png,2,"[311, 228]","[180, 257]","[81, 80]",,2
3476,E10,214,E10/Frame214.png,2,"[311, 228]","[180, 257]","[80, 80]",,2
3477,E10,215,E10/Frame215.png,2,"[311, 228]","[179, 258]","[80, 80]",,2
3478,E10,216,E10/Frame216.png,2,"[311, 227]","[179, 258]","[80, 80]",,2
3479,E10,217,E10/Frame217.png,2,"[311, 228]","[179, 258]","[79, 80]",,2
3480,E10,218,E10/Frame218.png,2,"[310, 228]","[179, 259]","[79, 80]",,2
3481,E10,219,E10/Frame219.png,2,"[310, 227]","[179, 259]","[79, 80]",,2
3482,E10,220,E10/Frame220.png,2,"[310, 227]","[179, 260]","[79, 80]",,2
3483,E10,221,E10/Frame221.png,2,"[310, 227]","[179, 260]","[79, 80]",,2
3484,E10,222,E10/Frame222.png,2,"[311, 227]","[179, 261]","[79, 79]",,2
3485,E10,223,E10/Frame223.png,2,"[311, 226]","[179, 261]","[78, 79]",,2
3486,E10,224,E10/Frame224.png,2,"[311, 225]","[179, 261]","[78, 79]",,2
3487,E10,225,E10/Frame225.png,2,"[311, 224]","[180, 262]","[78, 79]",,2
3488,E10,226,E10/Frame226.png,2,"[311, 224]","[180, 263]","[78, 78]",,2
3489,E10,227,E10/Frame227.png,2,"[311, 224]","[180, 264]","[78, 78]",,2
3490,E10,228,E10/Frame228.png,2,"[310, 223]","[180, 265]","[79, 78]",,2
3491,E10,229,E10/Frame229.png,2,"[310, 223]","[179, 266]","[79, 77]",,2
3492,E10,230,E10/Frame230.png,2,"[308, 222]","[179, 266]","[82, 78]",,2
3493,E10,231,E10/Frame231.png,3,"[221, 275, 329]","[266, 152, 205]","[79, 65, 64]",,3
3494,E10,232,E10/Frame232.png,3,"[220, 272, 331]","[265, 157, 206]","[79, 63, 64]",,3
3495,E10,233,E10/Frame233.png,3,"[219, 267, 331]","[264, 163, 206]","[79, 64, 64]",,3
3496,E10,234,E10/Frame234.png,3,"[219, 264, 331]","[263, 168, 206]","[79, 64, 64]",,3
3497,E10,235,E10/Frame235.png,3,"[219, 259, 331]","[262, 174, 205]","[77, 65, 64]",,3
3498,E10,236,E10/Frame236.png,4,"[257, 331, 201, 256]","[178, 205, 223, 299]","[65, 64, 65, 58]",,4
3499,E10,237,E10/Frame237.png,4,"[255, 330, 201, 256]","[181, 204, 224, 297]","[64, 64, 64, 60]",,4
3500,E10,238,E10/Frame238.png,4,"[253, 330, 202, 256]","[185, 203, 223, 297]","[65, 65, 64, 60]",,4
3501,E10,239,E10/Frame239.png,4,"[251, 329, 202, 257]","[188, 202, 222, 296]","[65, 65, 63, 60]",,4
3502,E10,240,E10/Frame240.png,4,"[249, 329, 203, 258]","[190, 201, 221, 296]","[65, 64, 63, 61]",,4
3503,E10,241,E10/Frame241.png,4,"[248, 329, 205, 258]","[191, 200, 220, 296]","[65, 64, 63, 60]",,4
3504,E10,242,E10/Frame242.png,4,"[246, 328, 206, 259]","[193, 200, 220, 296]","[65, 64, 63, 60]",,4
3505,E10,243,E10/Frame243.png,4,"[245, 327, 206, 259]","[195, 199, 220, 296]","[65, 64, 63, 60]",,4
3506,E10,244,E10/Frame244.png,4,"[244, 327, 207, 259]","[196, 199, 220, 296]","[65, 64, 63, 60]",,4
3507,E10,245,E10/Frame245.png,4,"[243, 326, 207, 259]","[197, 198, 220, 296]","[65, 64, 62, 60]",,4
3508,E10,246,E10/Frame246.png,4,"[242, 325, 207, 259]","[198, 198, 220, 296]","[65, 64, 63, 60]",,4
3509,E10,247,E10/Frame247.png,4,"[241, 324, 207, 259]","[199, 197, 220, 297]","[65, 64, 63, 60]",,4
3510,E10,248,E10/Frame248.png,4,"[239, 324, 206, 259]","[200, 197, 221, 297]","[65, 64, 63, 60]",,4
3511,E10,249,E10/Frame249.png,4,"[238, 323, 206, 259]","[201, 196, 221, 297]","[65, 64, 63, 60]",,4
3512,E10,250,E10/Frame250.png,4,"[237, 322, 206, 259]","[202, 196, 220, 297]","[64, 64, 63, 60]",,4
3513,E10,251,E10/Frame251.png,4,"[236, 321, 207, 259]","[204, 196, 220, 297]","[64, 64, 63, 60]",,4
3514,E10,252,E10/Frame252.png,4,"[235, 320, 207, 259]","[207, 195, 220, 298]","[65, 64, 63, 60]",,4
3515,E10,253,E10/Frame253.png,4,"[234, 320, 207, 259]","[210, 195, 220, 298]","[65, 64, 63, 60]",,4
3516,E10,254,E10/Frame254.png,4,"[233, 319, 205, 259]","[213, 195, 220, 298]","[65, 64, 63, 60]",,4
3517,E10,255,E10/Frame255.png,4,"[232, 318, 203, 260]","[216, 194, 221, 298]","[65, 65, 63, 60]",,4
3518,E10,256,E10/Frame256.png,4,"[231, 317, 202, 260]","[217, 194, 221, 298]","[65, 65, 63, 60]",,4
3519,E10,257,E10/Frame257.png,4,"[230, 316, 202, 260]","[218, 193, 220, 298]","[65, 64, 62, 60]",,4
3520,E10,258,E10/Frame258.png,4,"[229, 316, 200, 260]","[219, 193, 221, 298]","[65, 65, 62, 60]",,4
3521,E10,259,E10/Frame259.png,4,"[228, 315, 200, 260]","[219, 192, 222, 298]","[65, 64, 62, 60]",,4
3522,E10,260,E10/Frame260.png,4,"[227, 314, 201, 260]","[220, 191, 222, 298]","[66, 64, 62, 60]",,4
3523,E10,261,E10/Frame261.png,4,"[227, 314, 201, 260]","[220, 191, 221, 298]","[66, 64, 61, 60]",,4
3524,E10,262,E10/Frame262.png,4,"[226, 314, 201, 260]","[220, 190, 220, 297]","[66, 64, 62, 60]",,4
3525,E10,263,E10/Frame263.png,4,"[225, 313, 201, 260]","[220, 190, 219, 297]","[66, 64, 62, 60]",,4
3526,E10,264,E10/Frame264.png,4,"[224, 313, 202, 260]","[220, 190, 216, 297]","[66, 64, 62, 60]",,4
3527,E10,265,E10/Frame265.png,4,"[224, 312, 202, 261]","[220, 189, 216, 297]","[66, 64, 60, 60]",,4
3528,E10,266,E10/Frame266.png,4,"[223, 311, 202, 261]","[221, 189, 216, 296]","[66, 64, 61, 60]",,4
3529,E10,267,E10/Frame267.png,4,"[222, 310, 199, 262]","[221, 189, 217, 296]","[66, 65, 59, 60]",,4
3530,E10,268,E10/Frame268.png,4,"[221, 309, 200, 263]","[221, 188, 216, 296]","[66, 65, 59, 60]",,4
3531,E10,269,E10/Frame269.png,4,"[220, 308, 198, 264]","[221, 188, 217, 295]","[67, 65, 58, 60]",,4
3532,E10,270,E10/Frame270.png,4,"[219, 308, 199, 264]","[221, 187, 215, 295]","[67, 65, 60, 61]",,4
3533,E10,271,E10/Frame271.png,4,"[219, 308, 197, 265]","[221, 187, 216, 295]","[66, 65, 59, 61]",,4
3534,E10,272,E10/Frame272.png,4,"[219, 307, 197, 265]","[221, 187, 215, 294]","[66, 65, 60, 61]",,4
3535,E10,273,E10/Frame273.png,4,"[219, 307, 195, 266]","[222, 186, 216, 293]","[66, 65, 59, 61]",,4
3536,E10,274,E10/Frame274.png,4,"[219, 307, 196, 266]","[223, 186, 216, 293]","[66, 64, 60, 61]",,4
3537,E10,275,E10/Frame275.png,4,"[219, 307, 196, 267]","[223, 185, 217, 293]","[66, 64, 60, 60]",,4
3538,E10,276,E10/Frame276.png,4,"[219, 306, 198, 268]","[224, 185, 217, 294]","[66, 64, 61, 60]",,4
3539,E10,277,E10/Frame277.png,4,"[218, 305, 200, 268]","[224, 185, 218, 294]","[66, 64, 61, 60]",,4
3540,E10,278,E10/Frame278.png,4,"[218, 305, 202, 268]","[225, 185, 218, 295]","[65, 63, 62, 60]",,4
3541,E10,279,E10/Frame279.png,4,"[218, 304, 203, 269]","[226, 185, 219, 295]","[65, 64, 63, 59]",,4
3542,E10,280,E10/Frame280.png,4,"[218, 304, 204, 269]","[227, 185, 219, 295]","[65, 64, 63, 59]",,4
3543,E10,281,E10/Frame281.png,4,"[218, 304, 204, 269]","[229, 185, 220, 294]","[65, 63, 63, 60]",,4
3544,E10,282,E10/Frame282.png,4,"[218, 304, 204, 269]","[230, 184, 220, 293]","[65, 63, 64, 60]",,4
3545,E10,283,E10/Frame283.png,4,"[218, 303, 204, 268]","[231, 184, 221, 293]","[66, 63, 63, 61]",,4
3546,E10,284,E10/Frame284.png,4,"[218, 302, 204, 268]","[231, 183, 222, 292]","[66, 63, 63, 61]",,4
3547,E10,285,E10/Frame285.png,4,"[218, 302, 203, 268]","[232, 183, 222, 292]","[66, 63, 63, 62]",,4
3548,E10,286,E10/Frame286.png,4,"[217, 301, 200, 268]","[232, 183, 221, 292]","[66, 63, 62, 62]",,4
3549,E10,287,E10/Frame287.png,4,"[217, 301, 198, 267]","[232, 183, 220, 291]","[66, 63, 62, 62]",,4
3550,E10,288,E10/Frame288.png,4,"[216, 300, 196, 267]","[232, 182, 218, 291]","[66, 63, 63, 62]",,4
3551,E10,289,E10/Frame289.png,4,"[216, 300, 195, 266]","[233, 182, 217, 290]","[67, 63, 63, 62]",,4
3552,E10,290,E10/Frame290.png,4,"[215, 299, 194, 266]","[232, 182, 216, 290]","[66, 63, 63, 62]",,4
3553,E10,291,E10/Frame291.png,4,"[215, 298, 195, 266]","[233, 182, 218, 289]","[67, 63, 63, 63]",,4
3554,E10,292,E10/Frame292.png,4,"[214, 297, 196, 267]","[233, 182, 220, 288]","[67, 63, 63, 62]",,4
3555,E10,293,E10/Frame293.png,4,"[213, 296, 196, 267]","[234, 181, 222, 287]","[66, 63, 63, 62]",,4
3556,E10,294,E10/Frame294.png,4,"[213, 295, 196, 268]","[235, 181, 223, 287]","[66, 63, 64, 63]",,4
3557,E10,295,E10/Frame295.png,4,"[212, 294, 195, 268]","[235, 181, 224, 287]","[66, 64, 64, 63]",,4
3558,E10,296,E10/Frame296.png,4,"[212, 294, 195, 269]","[236, 181, 224, 287]","[66, 64, 64, 62]",,4
3559,E10,297,E10/Frame297.png,4,"[211, 294, 194, 269]","[236, 181, 223, 287]","[65, 63, 64, 62]",,4
3560,E10,298,E10/Frame298.png,4,"[211, 294, 194, 270]","[237, 181, 221, 287]","[65, 64, 65, 62]",,4
3561,E10,299,E10/Frame299.png,4,"[211, 294, 195, 270]","[237, 181, 220, 288]","[65, 63, 64, 61]",,4
3562,E10,300,E10/Frame300.png,4,"[211, 294, 195, 270]","[237, 180, 220, 288]","[65, 63, 64, 61]",,4
3563,E10,301,E10/Frame301.png,4,"[210, 293, 195, 270]","[237, 180, 219, 289]","[65, 63, 64, 61]",,4
3564,E10,302,E10/Frame302.png,4,"[210, 293, 195, 270]","[238, 179, 219, 290]","[65, 63, 63, 61]",,4
3565,E10,303,E10/Frame303.png,4,"[210, 292, 195, 270]","[238, 179, 220, 290]","[64, 64, 63, 60]",,4
3566,E10,304,E10/Frame304.png,4,"[209, 292, 195, 271]","[239, 179, 220, 291]","[63, 64, 64, 60]",,4
3567,E10,305,E10/Frame305.png,4,"[208, 292, 195, 271]","[240, 180, 220, 291]","[63, 64, 63, 60]",,4
3568,E10,306,E10/Frame306.png,4,"[208, 292, 195, 272]","[241, 180, 220, 291]","[62, 64, 63, 59]",,4
3569,E10,307,E10/Frame307.png,4,"[207, 292, 195, 272]","[242, 180, 219, 291]","[63, 64, 62, 59]",,4
3570,E10,308,E10/Frame308.png,4,"[206, 291, 195, 273]","[242, 180, 219, 291]","[63, 63, 62, 59]",,4
3571,E10,309,E10/Frame309.png,4,"[206, 291, 195, 273]","[242, 180, 218, 292]","[63, 63, 62, 59]",,4
3572,E10,310,E10/Frame310.png,4,"[206, 291, 195, 272]","[242, 179, 219, 292]","[64, 63, 63, 59]",,4
3573,E10,311,E10/Frame311.png,4,"[205, 291, 195, 272]","[241, 179, 219, 292]","[65, 63, 64, 60]",,4
3574,E10,312,E10/Frame312.png,4,"[205, 291, 194, 272]","[241, 179, 220, 292]","[65, 63, 65, 60]",,4
3575,E10,313,E10/Frame313.png,4,"[205, 291, 194, 272]","[241, 179, 220, 292]","[64, 63, 65, 60]",,4
3576,E10,314,E10/Frame314.png,4,"[204, 291, 193, 273]","[241, 179, 221, 292]","[64, 63, 65, 60]",,4
3577,E10,315,E10/Frame315.png,4,"[203, 291, 193, 273]","[242, 179, 222, 292]","[64, 63, 66, 60]",,4
3578,E10,316,E10/Frame316.png,4,"[203, 291, 194, 273]","[242, 179, 222, 292]","[63, 64, 65, 60]",,4
3579,E10,317,E10/Frame317.png,4,"[202, 291, 194, 273]","[243, 179, 223, 292]","[64, 64, 65, 61]",,4
3580,E10,318,E10/Frame318.png,4,"[202, 292, 194, 273]","[243, 179, 223, 292]","[64, 64, 65, 61]",,4
3581,E10,319,E10/Frame319.png,4,"[202, 292, 195, 274]","[243, 178, 222, 291]","[64, 64, 65, 61]",,4
3582,E10,320,E10/Frame320.png,4,"[202, 293, 195, 274]","[243, 178, 222, 291]","[64, 64, 64, 61]",,4
3583,E10,321,E10/Frame321.png,4,"[201, 293, 194, 274]","[243, 178, 222, 290]","[64, 64, 64, 61]",,4
3584,E10,322,E10/Frame322.png,4,"[200, 293, 195, 275]","[243, 177, 222, 289]","[64, 64, 64, 61]",,4
3585,E10,323,E10/Frame323.png,4,"[200, 293, 196, 274]","[243, 177, 222, 289]","[63, 64, 63, 61]",,4
3586,E10,324,E10/Frame324.png,3,"[293, 198, 274]","[176, 221, 288]","[63, 63, 61]",,5
3587,E10,325,E10/Frame325.png,3,"[293, 198, 275]","[175, 221, 288]","[63, 62, 61]",,5
3588,E10,326,E10/Frame326.png,3,"[293, 199, 276]","[174, 221, 288]","[62, 62, 61]",,5
3589,E10,327,E10/Frame327.png,3,"[294, 201, 276]","[175, 220, 287]","[62, 63, 61]",,5
3590,E10,328,E10/Frame328.png,2,"[201, 277]","[219, 285]","[63, 61]",,6
3591,E10,329,E10/Frame329.png,2,"[201, 279]","[218, 284]","[64, 62]",,6
3592,E10,330,E10/Frame330.png,2,"[203, 280]","[216, 282]","[64, 61]",,6
3593,E10,331,E10/Frame331.png,2,"[204, 281]","[214, 281]","[63, 61]",,6
3594,E10,332,E10/Frame332.png,2,"[204, 283]","[213, 281]","[63, 61]",,6
3595,E10,333,E10/Frame333.png,2,"[205, 284]","[212, 281]","[62, 60]",,6
3596,E10,334,E10/Frame334.png,2,"[206, 285]","[210, 281]","[61, 60]",,6
3597,E10,335,E10/Frame335.png,2,"[207, 286]","[209, 282]","[61, 60]",,6
3598,E10,336,E10/Frame336.png,2,"[208, 286]","[207, 282]","[61, 60]",,6
3599,E10,337,E10/Frame337.png,2,"[208, 286]","[206, 282]","[64, 59]",,6
3600,E10,338,E10/Frame338.png,0,[],[],[],,8
3601,E10,339,E10/Frame339.png,0,[],[],[],,8
3602,E11,1,E11/Frame001.png,1,[242],[229],[102],,1
3603,E11,2,E11/Frame002.png,1,[241],[225],[102],,1
3604,E11,3,E11/Frame003.png,1,[241],[221],[102],,1
3605,E11,4,E11/Frame004.png,1,[241],[217],[103],,1
3606,E11,5,E11/Frame005.png,1,[240],[214],[104],,1
3607,E11,6,E11/Frame006.png,1,[240],[212],[105],,1
3608,E11,7,E11/Frame007.png,1,[241],[210],[105],,1
3609,E11,8,E11/Frame008.png,1,[241],[210],[106],,1
3610,E11,9,E11/Frame009.png,1,[242],[210],[105],,1
3611,E11,10,E11/Frame010.png,1,[243],[210],[105],,1
3612,E11,11,E11/Frame011.png,1,[244],[210],[105],,1
3613,E11,12,E11/Frame012.png,1,[244],[211],[105],,1
3614,E11,13,E11/Frame013.png,1,[245],[211],[105],,1
3615,E11,14,E11/Frame014.png,1,[246],[212],[106],,1
3616,E11,15,E11/Frame015.png,1,[246],[212],[106],,1
3617,E11,16,E11/Frame016.png,1,[247],[212],[106],,1
3618,E11,17,E11/Frame017.png,1,[247],[212],[106],,1
3619,E11,18,E11/Frame018.png,1,[247],[212],[106],,1
3620,E11,19,E11/Frame019.png,1,[247],[212],[106],,1
3621,E11,20,E11/Frame020.png,1,[247],[212],[106],,1
3622,E11,21,E11/Frame021.png,1,[247],[213],[106],,1
3623,E11,22,E11/Frame022.png,1,[247],[213],[106],,1
3624,E11,23,E11/Frame023.png,1,[247],[212],[105],,1
3625,E11,24,E11/Frame024.png,1,[248],[212],[105],,1
3626,E11,25,E11/Frame025.png,1,[248],[212],[105],,1
3627,E11,26,E11/Frame026.png,1,[248],[212],[105],,1
3628,E11,27,E11/Frame027.png,1,[249],[212],[104],,1
3629,E11,28,E11/Frame028.png,1,[249],[213],[104],,1
3630,E11,29,E11/Frame029.png,1,[249],[214],[104],,1
3631,E11,30,E11/Frame030.png,1,[249],[214],[104],,1
3632,E11,31,E11/Frame031.png,1,[250],[215],[104],,1
3633,E11,32,E11/Frame032.png,1,[250],[216],[104],,1
3634,E11,33,E11/Frame033.png,1,[250],[216],[105],,1
3635,E11,34,E11/Frame034.png,1,[250],[216],[105],,1
3636,E11,35,E11/Frame035.png,1,[250],[216],[105],,1
3637,E11,36,E11/Frame036.png,1,[250],[216],[105],,1
3638,E11,37,E11/Frame037.png,1,[250],[216],[105],,1
3639,E11,38,E11/Frame038.png,1,[250],[217],[105],,1
3640,E11,39,E11/Frame039.png,1,[250],[217],[105],,1
3641,E11,40,E11/Frame040.png,1,[250],[217],[105],,1
3642,E11,41,E11/Frame041.png,1,[250],[217],[105],,1
3643,E11,42,E11/Frame042.png,1,[249],[217],[104],,1
3644,E11,43,E11/Frame043.png,1,[249],[217],[104],,1
3645,E11,44,E11/Frame044.png,1,[248],[217],[104],,1
3646,E11,45,E11/Frame045.png,1,[248],[217],[104],,1
3647,E11,46,E11/Frame046.png,1,[248],[217],[104],,1
3648,E11,47,E11/Frame047.png,1,[248],[216],[104],,1
3649,E11,48,E11/Frame048.png,1,[248],[215],[104],,1
3650,E11,49,E11/Frame049.png,1,[248],[215],[104],,1
3651,E11,50,E11/Frame050.png,1,[249],[214],[104],,1
3652,E11,51,E11/Frame051.png,1,[249],[214],[104],,1
3653,E11,52,E11/Frame052.png,1,[249],[215],[104],,1
3654,E11,53,E11/Frame053.png,1,[249],[215],[104],,1
3655,E11,54,E11/Frame054.png,1,[249],[215],[104],,1
3656,E11,55,E11/Frame055.png,1,[250],[216],[104],,1
3657,E11,56,E11/Frame056.png,1,[250],[216],[104],,1
3658,E11,57,E11/Frame057.png,1,[250],[216],[104],,1
3659,E11,58,E11/Frame058.png,1,[251],[216],[104],,1
3660,E11,59,E11/Frame059.png,1,[251],[216],[104],,1
3661,E11,60,E11/Frame060.png,1,[251],[216],[104],,1
3662,E11,61,E11/Frame061.png,1,[251],[216],[104],,1
3663,E11,62,E11/Frame062.png,1,[250],[216],[104],,1
3664,E11,63,E11/Frame063.png,1,[250],[216],[104],,1
3665,E11,64,E11/Frame064.png,1,[250],[216],[104],,1
3666,E11,65,E11/Frame065.png,1,[250],[216],[103],,1
3667,E11,66,E11/Frame066.png,1,[250],[216],[103],,1
3668,E11,67,E11/Frame067.png,1,[250],[216],[103],,1
3669,E11,68,E11/Frame068.png,1,[250],[216],[103],,1
3670,E11,69,E11/Frame069.png,1,[251],[216],[103],,1
3671,E11,70,E11/Frame070.png,1,[251],[216],[103],,1
3672,E11,71,E11/Frame071.png,1,[252],[216],[104],,1
3673,E11,72,E11/Frame072.png,1,[252],[216],[104],,1
3674,E11,73,E11/Frame073.png,1,[253],[217],[104],,1
3675,E11,74,E11/Frame074.png,1,[253],[217],[105],,1
3676,E11,75,E11/Frame075.png,1,[253],[217],[105],,1
3677,E11,76,E11/Frame076.png,1,[253],[217],[105],,1
3678,E11,77,E11/Frame077.png,1,[254],[217],[104],,1
3679,E11,78,E11/Frame078.png,1,[254],[216],[104],,1
3680,E11,79,E11/Frame079.png,1,[254],[215],[104],,1
3681,E11,80,E11/Frame080.png,1,[254],[213],[103],,1
3682,E11,81,E11/Frame081.png,1,[254],[211],[104],,1
3683,E11,82,E11/Frame082.png,1,[253],[207],[103],,1
3684,E11,83,E11/Frame083.png,1,[252],[205],[105],,1
3685,E11,84,E11/Frame084.png,2,"[213, 312]","[200, 238]","[81, 80]",,2
3686,E11,85,E11/Frame085.png,2,"[213, 314]","[202, 236]","[80, 80]",,2
3687,E11,86,E11/Frame086.png,2,"[212, 313]","[205, 237]","[80, 79]",,2
3688,E11,87,E11/Frame087.png,2,"[212, 314]","[207, 237]","[79, 78]",,2
3689,E11,88,E11/Frame088.png,2,"[212, 314]","[209, 239]","[79, 78]",,2
3690,E11,89,E11/Frame089.png,2,"[213, 314]","[209, 242]","[79, 77]",,2
3691,E11,90,E11/Frame090.png,2,"[214, 314]","[208, 246]","[79, 77]",,2
3692,E11,91,E11/Frame091.png,2,"[215, 313]","[207, 250]","[79, 78]",,2
3693,E11,92,E11/Frame092.png,2,"[216, 312]","[205, 254]","[79, 78]",,2
3694,E11,93,E11/Frame093.png,2,"[217, 310]","[203, 258]","[79, 79]",,2
3695,E11,94,E11/Frame094.png,2,"[217, 307]","[202, 261]","[78, 79]",,2
3696,E11,95,E11/Frame095.png,2,"[217, 306]","[201, 264]","[78, 79]",,2
3697,E11,96,E11/Frame096.png,2,"[217, 304]","[201, 266]","[78, 79]",,2
3698,E11,97,E11/Frame097.png,2,"[217, 303]","[202, 266]","[79, 79]",,2
3699,E11,98,E11/Frame098.png,2,"[217, 302]","[203, 266]","[78, 79]",,2
3700,E11,99,E11/Frame099.png,2,"[217, 301]","[203, 266]","[78, 79]",,2
3701,E11,100,E11/Frame100.png,2,"[216, 301]","[202, 265]","[78, 80]",,2
3702,E11,101,E11/Frame101.png,2,"[216, 300]","[201, 264]","[78, 81]",,2
3703,E11,102,E11/Frame102.png,2,"[215, 300]","[200, 262]","[78, 81]",,2
3704,E11,103,E11/Frame103.png,2,"[215, 299]","[199, 261]","[79, 82]",,2
3705,E11,104,E11/Frame104.png,2,"[215, 298]","[199, 260]","[80, 82]",,2
3706,E11,105,E11/Frame105.png,2,"[216, 298]","[198, 258]","[81, 82]",,2
3707,E11,106,E11/Frame106.png,2,"[216, 297]","[197, 257]","[81, 82]",,2
3708,E11,107,E11/Frame107.png,2,"[215, 296]","[196, 256]","[81, 83]",,2
3709,E11,108,E11/Frame108.png,2,"[215, 296]","[195, 255]","[80, 82]",,2
3710,E11,109,E11/Frame109.png,2,"[215, 295]","[194, 254]","[80, 82]",,2
3711,E11,110,E11/Frame110.png,2,"[214, 295]","[193, 252]","[80, 82]",,2
3712,E11,111,E11/Frame111.png,2,"[214, 295]","[192, 251]","[80, 82]",,2
3713,E11,112,E11/Frame112.png,2,"[214, 295]","[191, 250]","[80, 82]",,2
3714,E11,113,E11/Frame113.png,2,"[214, 296]","[190, 249]","[80, 82]",,2
3715,E11,114,E11/Frame114.png,2,"[214, 296]","[189, 248]","[79, 81]",,2
3716,E11,115,E11/Frame115.png,2,"[214, 297]","[189, 247]","[79, 81]",,2
3717,E11,116,E11/Frame116.png,2,"[214, 297]","[188, 247]","[80, 80]",,2
3718,E11,117,E11/Frame117.png,2,"[214, 298]","[188, 247]","[80, 80]",,2
3719,E11,118,E11/Frame118.png,2,"[214, 298]","[188, 247]","[80, 79]",,2
3720,E11,119,E11/Frame119.png,2,"[214, 298]","[187, 247]","[80, 79]",,2
3721,E11,120,E11/Frame120.png,2,"[214, 297]","[187, 248]","[80, 80]",,2
3722,E11,121,E11/Frame121.png,2,"[214, 296]","[186, 247]","[80, 80]",,2
3723,E11,122,E11/Frame122.png,2,"[214, 296]","[185, 247]","[80, 80]",,2
3724,E11,123,E11/Frame123.png,2,"[214, 295]","[184, 247]","[80, 80]",,2
3725,E11,124,E11/Frame124.png,2,"[214, 294]","[183, 247]","[80, 81]",,2
3726,E11,125,E11/Frame125.png,2,"[215, 294]","[183, 246]","[80, 81]",,2
3727,E11,126,E11/Frame126.png,2,"[215, 294]","[183, 246]","[80, 81]",,2
3728,E11,127,E11/Frame127.png,2,"[215, 294]","[182, 246]","[80, 81]",,2
3729,E11,128,E11/Frame128.png,2,"[215, 294]","[182, 245]","[80, 82]",,2
3730,E11,129,E11/Frame129.png,2,"[215, 293]","[181, 245]","[80, 82]",,2
3731,E11,130,E11/Frame130.png,2,"[215, 293]","[180, 244]","[80, 82]",,2
3732,E11,131,E11/Frame131.png,2,"[216, 293]","[180, 244]","[80, 82]",,2
3733,E11,132,E11/Frame132.png,2,"[217, 293]","[180, 243]","[80, 83]",,2
3734,E11,133,E11/Frame133.png,2,"[217, 293]","[179, 243]","[80, 83]",,2
3735,E11,134,E11/Frame134.png,2,"[217, 293]","[179, 242]","[80, 82]",,2
3736,E11,135,E11/Frame135.png,2,"[217, 293]","[179, 242]","[80, 82]",,2
3737,E11,136,E11/Frame136.png,2,"[217, 293]","[179, 242]","[80, 82]",,2
3738,E11,137,E11/Frame137.png,2,"[217, 294]","[179, 242]","[81, 81]",,2
3739,E11,138,E11/Frame138.png,2,"[218, 294]","[179, 242]","[81, 81]",,2
3740,E11,139,E11/Frame139.png,2,"[218, 294]","[178, 242]","[81, 81]",,2
3741,E11,140,E11/Frame140.png,2,"[219, 294]","[178, 242]","[81, 81]",,2
3742,E11,141,E11/Frame141.png,2,"[219, 295]","[178, 242]","[81, 81]",,2
3743,E11,142,E11/Frame142.png,2,"[220, 295]","[178, 243]","[81, 81]",,2
3744,E11,143,E11/Frame143.png,2,"[220, 295]","[178, 243]","[81, 81]",,2
3745,E11,144,E11/Frame144.png,2,"[220, 295]","[178, 244]","[81, 81]",,2
